composer_label,title,mxl_path,note_count,pitch_range_semitones,avg_melodic_interval,conjunct_motion_ratio,pitch_class_entropy,melodic_interval_std,melodic_leap_ratio,voice_independence_index,contrary_motion_ratio,parallel_motion_ratio,oblique_motion_ratio
Mozart,Mozart - Piano Sonata No. 18 in D: Allegretto,/Users/victor/JuFo2026/15571083/mxl/4/24/QmeHuDfTaHhXPjjr6F5cyx96o8icjuvQT8uLpFbhoC6iEQ.mxl,2424,56.0,3.801965230536659,0.38095238095238093,3.1826774106579188,3.2793952222527856,0.5759637188208617,-0.25,0.125,0.375,0.5
Mozart,Mozart flute concerto no.1 in G major kv131,/Users/victor/JuFo2026/15571083/mxl/3/55/QmdYMGrqTuCzem1GiqBkcxscbRqUePf8WJGpS714LzS7MW.mxl,4288,50.0,4.177777777777778,0.2510721247563353,3.1158831898536135,2.9927093563772424,0.7033138401559454,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0
Mozart,Mozart - Piano Sonata No. 18 in D: Adagio,/Users/victor/JuFo2026/15571083/mxl/11/38/QmTqnWEgQtgEymkGoSgMwHBLxNuXbBwg2EdMUzYDE9jYwY.mxl,1470,48.0,3.3803680981595092,0.49693251533742333,3.2521673852283057,3.163652057833059,0.4785276073619632,-0.16666666666666666,0.20833333333333334,0.375,0.4166666666666667
Mozart,Komm lieber Mai,/Users/victor/JuFo2026/15571083/mxl/2/9/QmcanpWgvkPVJLshBC2JFT9byViifisDyi158smUGQogHX.mxl,130,24.0,2.3384615384615386,0.36923076923076925,2.770213412844417,1.9396821553814751,0.4,-0.2,0.4,0.6,0.0
Mozart,Andante,/Users/victor/JuFo2026/15571083/mxl/3/50/QmdwwENhYbjxxk4X7DjnVfwCDkfT8FJ6TC4yZtaomd3cZi.mxl,1040,45.0,2.4514672686230248,0.636568848758465,3.1302484368704206,2.655420176193228,0.25733634311512416,-0.41379310344827586,0.1724137931034483,0.5862068965517241,0.2413793103448276
Mozart,Polonaise W.A. Mozart,/Users/victor/JuFo2026/15571083/mxl/4/3/Qme4on6zA599C2geDNg188XL745QLUyLZNQWuYNYvqVJn5.mxl,251,38.0,2.4330708661417324,0.47244094488188976,2.7729921818164516,1.9944432695887617,0.36220472440944884,-0.36363636363636365,0.09090909090909091,0.45454545454545453,0.45454545454545453
Mozart,W. A. Mozart Minuet in F Major K5.,/Users/victor/JuFo2026/15571083/mxl/12/19/QmUfTS6K5Js8oBzGHXSD3f8QqxKq2q7yJH5zxG5FzhiHEe.mxl,207,46.0,3.020979020979021,0.3356643356643357,2.794646336269628,2.6003456775814486,0.46853146853146854,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
Mozart,Wolfgang Amadeus Mozart - Morgen kommt der Weihnachtsmann,/Users/victor/JuFo2026/15571083/mxl/3/40/QmdrhvsqisvZxSr1wEKJqZpYZYs1JpopTHz1Wp5WLoJ6BS.mxl,1804,60.0,3.8870056497175143,0.4529190207156309,3.0692087182838934,3.5770297568407243,0.4708097928436911,-0.2222222222222222,0.1111111111111111,0.3333333333333333,0.5555555555555556
Mozart,Thème du 1er mouvement de la sonate K.331,/Users/victor/JuFo2026/15571083/mxl/4/42/QmeswnMFsq7kKrfJU2KHcucQ55D1psa3djU7BiYUptXPPR.mxl,55,31.0,1.9428571428571428,0.5714285714285714,2.2961485095341887,1.4331355661696514,0.2571428571428571,0.5,0.5,0.0,0.5
Mozart,W.A. Mozart - Contredanse in A K. 15l,/Users/victor/JuFo2026/15571083/mxl/1/2/Qmb3nWh89rZ5qR7paUjp7MEF6Z4CL65Vchtm7k3S2EYr6G.mxl,181,41.0,3.826530612244898,0.2755102040816326,2.756877747892961,3.000086768146853,0.6326530612244898,0.0,0.0,0.0,1.0
Mozart,W.A. Mozart - Rondo in F K. 15hh,/Users/victor/JuFo2026/15571083/mxl/2/31/QmcmB7Rvh3DyQJ63EmKEnjxqUzC8toMRd3zk6CrT6mkJyB.mxl,362,46.0,4.282722513089006,0.581151832460733,3.115738528084972,4.619973133063237,0.3507853403141361,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857
Mozart,Wolfgang Amadeus Mozart - Komm lieber Mai,/Users/victor/JuFo2026/15571083/mxl/7/52/QmPxLJ7CnzLzmnumP9FTcybCHjESQSSgKefE9pjVTzup6W.mxl,224,42.0,2.980392156862745,0.30392156862745096,2.7191085222507723,2.2006255445644234,0.5490196078431373,0.2,0.6,0.4,0.0
Mozart,Sonate in C KV 330-1.Allegro moderato,/Users/victor/JuFo2026/15571083/mxl/7/42/QmPsb5NL3M1BRGhViY3B6G5kVxEFZQCjH55fKqWdB7Zhr8.mxl,2283,46.0,3.623873873873874,0.5292792792792793,3.012500287601312,3.8071531389124917,0.3933933933933934,0.08,0.28,0.2,0.52
Mozart,KV 80 Piano,/Users/victor/JuFo2026/15571083/mxl/3/6/Qmd7Yxc9yCJrsVqgsRTPyfLjapnTvQ6XnXpKMGUDB8ZD7R.mxl,1010,48.0,3.0617760617760617,0.4942084942084942,2.993162058431293,3.405090206829628,0.37065637065637064,-0.08571428571428572,0.2,0.2857142857142857,0.5142857142857142
Mozart,W.A. Mozart - Minore in A minor K. 15k,/Users/victor/JuFo2026/15571083/mxl/4/12/QmeBuVqPpzPMfzif2cCpt7MZXo2YaYcUot4zrmNTn8F4JF.mxl,141,48.0,4.493975903614458,0.3493975903614458,3.193099678414698,3.641704532637679,0.5421686746987951,-0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666
Mozart,Wolfgang Amadeus Mozart - Polonaise,/Users/victor/JuFo2026/15571083/mxl/13/3/QmV46nwkLq5hTefpZx1xYyNGKVc5b3C9j6JcGYjeYkfmTS.mxl,255,38.0,2.4330708661417324,0.47244094488188976,2.7694077384651354,1.9944432695887617,0.36220472440944884,-0.36363636363636365,0.09090909090909091,0.45454545454545453,0.45454545454545453
Mozart,W. A. Mozart Minuet in G Major K1e.,/Users/victor/JuFo2026/15571083/mxl/10/43/QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa.mxl,256,48.0,3.3455882352941178,0.4338235294117647,3.007402150284804,3.073555797803992,0.47058823529411764,-0.625,0.0,0.625,0.375
Mozart,Mozart Piano Sonata No. 10 in C major- 3rd Movement,/Users/victor/JuFo2026/15571083/mxl/11/10/QmTASjPmcHiPq3aLyHygoWKbwxCe9rXXDuhqiN4q6LmBCb.mxl,2138,53.0,2.965961361545538,0.44434222631094755,3.014550861323628,2.617213658158942,0.46642134314627415,0.0,0.15,0.15,0.7
Mozart,Mozart - Sonata in Bb K 570 Movement I,/Users/victor/JuFo2026/15571083/mxl/11/1/QmT2Fednhnpvwp5DLd9xYTLnufWm4AT1Aqk5BVn4kZuoXs.mxl,2022,55.0,3.0543478260869565,0.5489130434782609,3.244261072665831,2.9916458454376347,0.36231884057971014,-0.15384615384615385,0.23076923076923078,0.38461538461538464,0.38461538461538464
Mozart,W. A. Mozart Allegro in Bâ Major K3.,/Users/victor/JuFo2026/15571083/mxl/7/23/QmPh9E2SVDigz7bhQx3CqCFNxD33a9G5uFVGWf2536dG7J.mxl,163,32.0,2.5,0.3979591836734694,3.0116269117366175,2.33102412458296,0.3877551020408163,0.0,0.2,0.2,0.6
Mozart,Mozart Flute Quartet in D For Flute and Piano K285,/Users/victor/JuFo2026/15571083/mxl/8/25/QmQi6RkK5b4Nxi8sQM9SMBqRBB4yr4Sgy7Vg2EV2azMtLA.mxl,2492,43.0,4.310697115384615,0.20552884615384615,3.121502554185146,3.0836075579947666,0.7205528846153846,-0.8461538461538461,0.07692307692307693,0.9230769230769231,0.0
Mozart,W.A. Mozart: Menuet,/Users/victor/JuFo2026/15571083/mxl/17/10/QmZAwpKVi1GH5jQTXkgiM2G6DtS5GsAoDB6WuJY6MpmLhy.mxl,130,40.0,3.142857142857143,0.23809523809523808,2.849814093780203,2.988640625621563,0.5238095238095238,-0.25,0.0,0.25,0.75
Mozart,Mozart - Minuet & Trio - K. 1,/Users/victor/JuFo2026/15571083/mxl/5/14/QmfCULDvejZyShSRANTgFLGt4TudSaWNcuAfbV89RhdFPP.mxl,611,48.0,3.4054054054054053,0.42342342342342343,3.003824430985756,3.114564387219013,0.4954954954954955,-0.2222222222222222,0.1111111111111111,0.3333333333333333,0.5555555555555556
Mozart,Mozart: Minuet in F Major (K2) (easy),/Users/victor/JuFo2026/15571083/mxl/0/18/QmaENucP3iVPGGeUtgdj959VJEx116ke3SYH4X5s993nhN.mxl,130,40.0,3.142857142857143,0.23809523809523808,2.852178257356354,2.988640625621563,0.5238095238095238,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
Mozart,Mozart - Lacrimosa (from the Requiem in D minor),/Users/victor/JuFo2026/15571083/mxl/2/18/QmcEUzb7QMJeTCwi57Q6nN4vT9UW6h66gMkLFW62VoDyuo.mxl,738,53.0,5.632911392405063,0.08860759493670886,3.244009200510184,3.447168036687703,0.8860759493670886,-0.45454545454545453,0.18181818181818182,0.6363636363636364,0.18181818181818182
Mozart,Mozart Sonata No.8 KV.310 1st,/Users/victor/JuFo2026/15571083/mxl/16/28/QmYkwGqdPV2gFv7GS3Lv59K6pvwbH7tzEbp2uPFvzBzFzz.mxl,3282,58.0,3.7248908296943233,0.3749220212102308,3.22915185238083,2.9045618663780797,0.5726762320648784,0.0,0.3888888888888889,0.3888888888888889,0.2222222222222222
Mozart,Turkish March,/Users/victor/JuFo2026/15571083/mxl/9/13/QmRc72qvsdoJZcp9zVjKXy7qskvXtMCpxjhp59DreLwzv4.mxl,261,39.0,2.361111111111111,0.6041666666666666,2.8700539971629135,1.3049644051718163,0.3888888888888889,0.125,0.125,0.0,0.875
Mozart,Török induló,/Users/victor/JuFo2026/15571083/mxl/7/39/QmPQMitaGzGvcaVjepEB42qdeo7ntvxkSt2Va2opYZrkU7.mxl,379,47.0,5.12621359223301,0.4029126213592233,2.9956294160391708,4.551068607364809,0.587378640776699,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143
Mozart,Musikalisches Würfelspiel K.516f,/Users/victor/JuFo2026/15571083/mxl/13/22/QmVG74s7jJqPF6hpNVRL5cC1ZrTKHskVunsiYikJnKSj2j.mxl,1442,50.0,4.219451371571072,0.19451371571072318,2.7714269868788137,2.662517268065598,0.7655860349127181,0.2,0.6,0.4,0.0
